! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 21 October 2019 10:47:52
! NAME Agilent Technologies
! MODEL N9914A
! SERIAL MY53102487
! FIRMWARE_VERSION A.07.26
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1663087145
! CORRECTION1 Rdy
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
700000000,-7.02589357749122
700312500,-7.10239600200057
700625000,-7.17368529226052
700937500,-7.25124108319042
701250000,-7.33613975135237
701562500,-7.42632612426663
701875000,-7.51581258898139
702187500,-7.60820854170463
702500000,-7.68084812789745
702812500,-7.78314331143454
703125000,-7.87463457327595
703437500,-7.94783898035543
703750000,-8.02341026161042
704062500,-8.12412144371184
704375000,-8.17847044702477
704687500,-8.30820044010967
705000000,-8.34239800812133
705312500,-8.44522589738288
705625000,-8.54136430408324
705937500,-8.59938248225215
706250000,-8.69277366844769
706562500,-8.79307385842082
706875000,-8.86722737858921
707187500,-8.9375069854157
707500000,-9.06769319163563
707812500,-9.12358287049018
708125000,-9.23418325269131
708437500,-9.28927069220213
708750000,-9.40974215999181
709062500,-9.53126868950861
709375000,-9.59588065084059
709687500,-9.71318897753147
710000000,-9.82918243127465
710312500,-9.92215107024471
710625000,-10.0367711321372
710937500,-10.1528893916369
711250000,-10.2310789308345
711562500,-10.3694672586962
711875000,-10.468399106153
712187500,-10.5295153829849
712500000,-10.6470853822938
712812500,-10.7642890368716
713125000,-10.8089046189006
713437500,-10.9431197990242
713750000,-11.046218849439
714062500,-11.1289536333661
714375000,-11.2297252689491
714687500,-11.3026538938455
715000000,-11.3662554607613
715312500,-11.4620986095954
715625000,-11.5227924872309
715937500,-11.5917716314299
716250000,-11.7122956828342
716562500,-11.7062841234235
716875000,-11.7978493443389
717187500,-11.9017258343514
717500000,-11.9242575865377
717812500,-11.910200228771
718125000,-12.0333218035662
718437500,-12.0595616594227
718750000,-12.10832833536
719062500,-12.0804339138124
719375000,-12.1311185547562
719687500,-12.1411794100966
720000000,-12.1647090735451
720312500,-12.1525784556346
720625000,-12.1338027901873
720937500,-12.1214995531866
721250000,-12.0488399422775
721562500,-12.0513860828139
721875000,-12.0360650487084
722187500,-12.0230536261667
722500000,-11.9837622341486
722812500,-11.8882669767981
723125000,-11.8350960895017
723437500,-11.7944971500316
723750000,-11.7331507428841
724062500,-11.6390055713311
724375000,-11.6002535269266
724687500,-11.5020299224605
725000000,-11.4295363843982
725312500,-11.3506777567445
725625000,-11.2585306184554
725937500,-11.1541512678085
726250000,-11.0888214098266
726562500,-10.9944714783576
726875000,-10.8626180808823
727187500,-10.8092820982589
727500000,-10.674846415915
727812500,-10.540368781456
728125000,-10.4489450229395
728437500,-10.3065540019201
728750000,-10.2114427506815
729062500,-10.0963797551191
729375000,-9.98503568184264
729687500,-9.83293072814922
730000000,-9.71991378024281
730312500,-9.57845102166505
730625000,-9.49980711891681
730937500,-9.3508159214959
731250000,-9.23042952928048
731562500,-9.11196776997072
731875000,-8.97663941187269
732187500,-8.85261043234868
732500000,-8.7472467982365
732812500,-8.60344932145351
733125000,-8.46984632045715
733437500,-8.38182098398413
733750000,-8.26345393990787
734062500,-8.12759881305374
734375000,-8.02975519214714
734687500,-7.92292641882105
735000000,-7.79078862683948
735312500,-7.69789670469131
735625000,-7.5949322785512
735937500,-7.49213483679993
736250000,-7.40664232022187
736562500,-7.30719209073185
736875000,-7.22458562225484
737187500,-7.11153672823546
737500000,-7.02431897224601
737812500,-6.94380419411658
738125000,-6.84586557060225
738437500,-6.75799551618158
738750000,-6.67220228635405
739062500,-6.57842870142566
739375000,-6.51641955183036
739687500,-6.45125857510385
740000000,-6.36814372770272
740312500,-6.30601727695281
740625000,-6.22733397160298
740937500,-6.15914630548815
741250000,-6.07061965721328
741562500,-6.01076706689704
741875000,-5.95426517410352
742187500,-5.88492941318794
742500000,-5.81064736514951
742812500,-5.74313993986705
743125000,-5.66936375269531
743437500,-5.60869669946221
743750000,-5.53097335451592
744062500,-5.44869342140031
744375000,-5.40403111761587
744687500,-5.33264144910981
745000000,-5.25335546873695
745312500,-5.17901354697043
745625000,-5.12572815300624
745937500,-5.05392033226999
746250000,-5.00523492354847
746562500,-4.94281014347805
746875000,-4.88941700635747
747187500,-4.79276068290135
747500000,-4.75128512512133
747812500,-4.67991476414726
748125000,-4.62719640384546
748437500,-4.56921237793618
748750000,-4.51664637431579
749062500,-4.45317768642504
749375000,-4.4133847815351
749687500,-4.36413258362457
750000000,-4.30128553302052
750312500,-4.25340393819411
750625000,-4.21826058113904
750937500,-4.1672506410345
751250000,-4.13473270405077
751562500,-4.11072583880598
751875000,-4.06960722648102
752187500,-4.02607669086409
752500000,-3.96866242642178
752812500,-3.94307471997396
753125000,-3.9047256887296
753437500,-3.85730785303561
753750000,-3.83314157182025
754062500,-3.78323999637986
754375000,-3.76428884252793
754687500,-3.7275397022069
755000000,-3.70198003342126
755312500,-3.66108682832994
755625000,-3.63320977190381
755937500,-3.5910805276716
756250000,-3.57377050861114
756562500,-3.53910441092261
756875000,-3.50597452939424
757187500,-3.48018563897837
757500000,-3.47182272687088
757812500,-3.43171353726718
758125000,-3.40893649625235
758437500,-3.37556743109534
758750000,-3.36832754973631
759062500,-3.33329870624241
759375000,-3.31769342905643
759687500,-3.2894866096171
760000000,-3.26778664363096
760312500,-3.24931680517544
760625000,-3.23169957026913
760937500,-3.21215070135288
761250000,-3.21100293266498
761562500,-3.16838709133871
761875000,-3.14957503145739
762187500,-3.13432645526065
762500000,-3.13113616798527
762812500,-3.08134435586464
763125000,-3.0560001161355
763437500,-3.04248471357254
763750000,-3.03993689975359
764062500,-3.01016926905992
764375000,-2.99692512740632
764687500,-2.97305896969109
765000000,-2.9519286862698
765312500,-2.93059805098645
765625000,-2.91761740505739
765937500,-2.89834528062746
766250000,-2.88708061975381
766562500,-2.86789611946311
766875000,-2.8540174844643
767187500,-2.83436292850184
767500000,-2.83170413615556
767812500,-2.80579955144265
768125000,-2.81348852045934
768437500,-2.80143831983036
768750000,-2.79368549128432
769062500,-2.78877806161351
769375000,-2.78241941489619
769687500,-2.78668022099651
770000000,-2.76975106260367
770312500,-2.77287728061097
770625000,-2.77894462352091
770937500,-2.76182368628444
771250000,-2.76584627402955
771562500,-2.77440877783732
771875000,-2.77652519162447
772187500,-2.77998583183597
772500000,-2.7671086706784
772812500,-2.78548439569601
773125000,-2.7724573493788
773437500,-2.78781410070888
773750000,-2.77822017252515
774062500,-2.76988503288492
774375000,-2.7761464921343
774687500,-2.79066945046318
775000000,-2.78629230325974
775312500,-2.79254215916393
775625000,-2.79778169409873
775937500,-2.78466990310515
776250000,-2.7983741312699
776562500,-2.81139341977789
776875000,-2.81923784867206
777187500,-2.80708554316258
777500000,-2.81962131765948
777812500,-2.82689662382732
778125000,-2.81998736307259
778437500,-2.80185268643678
778750000,-2.83312792993941
779062500,-2.82061164966927
779375000,-2.82449265544582
779687500,-2.82129065884004
780000000,-2.83962963333229
780312500,-2.84614284303575
780625000,-2.83318642603506
780937500,-2.83461323190602
781250000,-2.82249035990708
781562500,-2.8346524691704
781875000,-2.84616019508703
782187500,-2.81700401220834
782500000,-2.82535017739158
782812500,-2.84118580507914
783125000,-2.81835829362674
783437500,-2.82253200199016
783750000,-2.81750337354208
784062500,-2.82927647454834
784375000,-2.81625177997937
784687500,-2.81038605526604
785000000,-2.80045608102452
785312500,-2.80691297187012
785625000,-2.78969786644921
785937500,-2.79642736210448
786250000,-2.7924237713721
786562500,-2.80272376652759
786875000,-2.78964914831468
787187500,-2.7835492559704
787500000,-2.79020015971136
787812500,-2.79182278169805
788125000,-2.79562245402082
788437500,-2.79436760519958
788750000,-2.79217055806567
789062500,-2.78806660004777
789375000,-2.79388353910559
789687500,-2.78356946852515
790000000,-2.78468793218991
790312500,-2.78398899887619
790625000,-2.78850842553849
790937500,-2.81768352972296
791250000,-2.79516799832278
791562500,-2.78654563044517
791875000,-2.81692422839022
792187500,-2.8048995131185
792500000,-2.83126106671751
792812500,-2.81831002755676
793125000,-2.84768648227971
793437500,-2.85410487607792
793750000,-2.86522269755233
794062500,-2.85299960096625
794375000,-2.8607043547854
794687500,-2.86973246043398
795000000,-2.90748208499173
795312500,-2.90936307302404
795625000,-2.91478764888684
795937500,-2.93167244564059
796250000,-2.94647908806165
796562500,-2.95498642927045
796875000,-2.96293341508247
797187500,-2.97521509727596
797500000,-2.97286289365969
